%% time, position, velocity, current, output, reference
3304.4922,90,1,83,0.09375,100
3304.4927,90,1,83,0.09375,100
3304.4932,90,-1,83,0.09375,100
3304.4937,90,-1,83,0.09375,100
3304.4941,90,0,86,0.09375,100
3304.4946,90,0,89,0.09375,100
3304.4951,90,1,92,0.09375,100
3304.4956,90,1,92,0.09375,100
3304.4961,90,2,86,0.09375,100
3304.4966,90,2,80,0.09375,100
3304.5103,90,2,83,0.09375,100
3304.5107,90,2,83,0.09375,100
3304.5112,90,1,86,0.09375,100
3304.5117,90,1,86,0.09375,100
3304.5122,90,1,89,0.09375,100
3304.5127,90,1,92,0.09375,100
3304.5132,90,1,89,0.09375,100
3304.5137,90,1,92,0.09375,100
3304.5142,90,-1,92,0.09375,100
3304.5146,90,-1,92,0.09375,100
3304.5151,90,0,95,0.09375,100
3304.5156,90,0,92,0.09375,100
3304.5337,90,1,92,0.09375,100
3304.5342,90,1,95,0.09375,100
3304.5347,90,1,95,0.09375,100
3304.5352,90,1,95,0.09375,100
3304.5356,90,1,95,0.09375,100
3304.5361,90,-1,95,0.09375,100
3304.5366,90,-1,95,0.09375,100
3304.5371,90,1,92,0.09375,100
3304.5376,90,1,89,0.09375,100
3304.5381,90,-1,89,0.09375,100
3304.5386,90,-1,86,0.09375,100
3304.5391,90,1,86,0.09375,100
3304.5522,90,-1,95,0.09375,100
3304.5527,90,-1,92,0.09375,100
3304.5532,90,1,89,0.09375,100
3304.5537,90,1,86,0.09375,100
3304.5542,90,-1,83,0.09375,100
3304.5547,90,-1,83,0.09375,100
3304.5552,90,1,83,0.09375,100
3304.5557,90,1,83,0.09375,100
3304.5562,90,0,83,0.09375,100
3304.5566,90,0,86,0.09375,100
3304.5571,90,1,89,0.09375,100
3304.5576,90,1,92,0.09375,100
3304.5710,90,0,86,0.09375,100
3304.5718,90,0,86,0.09375,100
3304.5723,90,2,86,0.09375,100
3304.5728,90,2,89,0.09375,100
3304.5732,90,0,89,0.09375,100
3304.5737,90,0,92,0.09375,100
3304.5742,90,0,92,0.09375,100
3304.5747,90,0,89,0.09375,100
3304.5752,90,0,86,0.09375,100
3304.5757,90,0,83,0.09375,100
3304.5762,90,1,86,0.09375,100
3304.5767,90,1,86,0.09375,100
3304.5906,90,1,89,0.09375,100
3304.5911,90,1,89,0.09375,100
3304.5916,90,1,89,0.09375,100
3304.5920,90,-1,89,0.09375,100
3304.5928,90,-1,86,0.09375,100
3304.5933,90,-1,83,0.09375,100
3304.5938,90,-1,86,0.09375,100
3304.5942,90,1,89,0.09375,100
3304.5947,90,1,89,0.09375,100
3304.5952,90,2,89,0.09375,100
3304.5957,90,2,89,0.09375,100
3304.5962,90,-1,89,0.09375,100
3304.6111,90,1,89,0.09375,100
3304.6116,90,1,89,0.09375,100
3304.6121,90,1,92,0.09375,100
3304.6125,90,1,92,0.09375,100
3304.6130,90,1,95,0.09375,100
3304.6138,90,1,95,0.09375,100
3304.6143,90,0,95,0.09375,100
3304.6147,90,0,95,0.09375,100
3304.6152,90,-1,95,0.09375,100
3304.6157,90,-1,98,0.09375,100
3304.6162,90,-2,98,0.09375,100
3304.6167,90,-2,98,0.09375,100
3304.6301,90,1,104,0.09375,100
3304.6306,90,1,89,0.09375,100
3304.6311,90,1,86,0.09375,100
3304.6316,90,1,83,0.09375,100
3304.6321,90,0,83,0.09375,100
3304.6326,90,0,80,0.09375,100
3304.6331,90,0,80,0.09375,100
3304.6335,90,0,80,0.09375,100
3304.6343,90,1,80,0.09375,100
3304.6348,90,1,83,0.09375,100
3304.6353,90,1,83,0.09375,100
3304.6357,90,1,86,0.09375,100
3304.6492,90,0,80,0.09375,100
3304.6497,90,0,80,0.09375,100
3304.6501,90,1,80,0.09375,100
3304.6506,90,1,80,0.09375,100
3304.6511,90,1,83,0.09375,100
3304.6516,90,1,83,0.09375,100
3304.6521,90,1,80,0.09375,100
3304.6526,90,1,77,0.09375,100
3304.6531,90,0,77,0.09375,100
3304.6536,90,0,77,0.09375,100
3304.6541,90,0,80,0.09375,100
3304.6545,90,0,83,0.09375,100
3304.6677,90,0,86,0.09375,100
3304.6682,90,-1,86,0.09375,100
3304.6687,90,-1,89,0.09375,100
3304.6692,90,1,92,0.09375,100
3304.6697,90,1,92,0.09375,100
3304.6702,90,0,95,0.09375,100
3304.6707,90,0,95,0.09375,100
3304.6711,90,3,95,0.09375,100
3304.6716,90,3,95,0.09375,100
3304.6721,90,0,95,0.09375,100
3304.6726,90,0,95,0.09375,100
3304.6731,90,2,95,0.09375,100
3304.6873,90,0,92,0.09375,100
3304.6877,90,0,89,0.09375,100
3304.6882,90,-1,86,0.09375,100
3304.6887,90,-1,83,0.09375,100
3304.6892,90,1,83,0.09375,100
3304.6897,90,1,86,0.09375,100
3304.6902,90,1,89,0.09375,100
3304.6907,90,1,92,0.09375,100
3304.6912,90,-1,95,0.09375,100
3304.6917,90,-1,92,0.09375,100
3304.6921,90,1,92,0.09375,100
3304.6926,90,1,89,0.09375,100
3304.7065,90,-1,92,0.09375,100
3304.7073,90,0,92,0.09375,100
3304.7078,90,0,92,0.09375,100
3304.7083,90,0,92,0.09375,100
3304.7087,90,0,95,0.09375,100
3304.7092,90,-1,95,0.09375,100
3304.7097,90,-1,92,0.09375,100
3304.7102,90,1,89,0.09375,100
3304.7107,90,1,86,0.09375,100
3304.7112,90,0,83,0.09375,100
3304.7117,90,0,83,0.09375,100
3304.7122,90,2,86,0.09375,100
3304.7251,90,1,86,0.09375,100
3304.7256,90,1,86,0.09375,100
3304.7261,90,-1,89,0.09375,100
3304.7266,90,-1,89,0.09375,100
3304.7271,90,2,86,0.09375,100
3304.7275,90,2,89,0.09375,100
3304.7283,90,0,86,0.09375,100
3304.7288,90,0,86,0.09375,100
3304.7292,90,1,86,0.09375,100
3304.7297,90,1,83,0.09375,100
3304.7302,90,0,83,0.09375,100
3304.7307,90,0,86,0.09375,100
3304.7480,90,1,92,0.09375,100
3304.7485,90,1,89,0.09375,100
3304.7493,90,1,86,0.09375,100
3304.7498,90,1,83,0.09375,100
3304.7502,90,0,83,0.09375,100
3304.7507,90,0,86,0.09375,100
3304.7512,90,0,89,0.09375,100
3304.7517,90,0,92,0.09375,100
3304.7522,90,2,92,0.09375,100
3304.7527,90,2,89,0.09375,100
3304.7532,90,0,86,0.09375,100
3304.7537,90,0,80,0.09375,100
3304.7666,90,0,89,0.09375,100
3304.7671,90,0,86,0.09375,100
3304.7676,90,0,86,0.09375,100
3304.7681,90,-1,86,0.09375,100
3304.7686,90,-1,89,0.09375,100
3304.7690,90,1,95,0.09375,100
3304.7698,90,1,104,0.09375,100
3304.7703,90,1,110,0.09375,100
3304.7708,90,1,116,0.09375,100
3304.7712,90,0,113,0.09375,100
3304.7717,90,0,107,0.09375,100
3304.7722,90,1,101,0.09375,100
3304.7866,90,1,83,0.09375,100
3304.7871,90,0,83,0.09375,100
3304.7876,90,0,83,0.09375,100
3304.7881,90,0,83,0.09375,100
3304.7886,90,0,80,0.09375,100
3304.7891,90,1,80,0.09375,100
3304.7896,90,1,80,0.09375,100
3304.7900,90,1,83,0.09375,100
3304.7908,90,1,89,0.09375,100
3304.7913,90,0,92,0.09375,100
3304.7917,90,0,95,0.09375,100
3304.7922,90,0,95,0.09375,100
3304.8062,90,-1,98,0.09375,100
3304.8066,90,-1,101,0.09375,100
3304.8071,90,0,101,0.09375,100
3304.8076,90,0,104,0.09375,100
3304.8081,90,2,104,0.09375,100
3304.8086,90,2,101,0.09375,100
3304.8091,90,-1,95,0.09375,100
3304.8096,90,-1,89,0.09375,100
3304.8101,90,-1,86,0.09375,100
3304.8105,90,-1,83,0.09375,100
3304.8110,90,1,83,0.09375,100
3304.8118,90,1,83,0.09375,100
3304.8291,90,-1,92,0.09375,100
3304.8296,90,-1,92,0.09375,100
3304.8301,90,0,98,0.09375,100
3304.8306,90,0,98,0.09375,100
3304.8311,90,2,95,0.09375,100
3304.8315,90,2,92,0.09375,100
3304.8323,90,1,86,0.09375,100
3304.8328,90,1,83,0.09375,100
3304.8333,90,2,83,0.09375,100
3304.8337,90,2,83,0.09375,100
3304.8342,90,-1,86,0.09375,100
3304.8347,90,-1,89,0.09375,100
3304.8511,90,1,83,0.09375,100
3304.8516,90,1,83,0.09375,100
3304.8521,90,0,83,0.09375,100
3304.8525,90,0,83,0.09375,100
3304.8533,90,1,83,0.09375,100
3304.8538,90,1,86,0.09375,100
3304.8542,90,1,89,0.09375,100
3304.8547,90,1,92,0.09375,100
3304.8552,90,-2,98,0.09375,100
3304.8557,90,-2,98,0.09375,100
3304.8562,90,0,101,0.09375,100
3304.8567,90,0,101,0.09375,100
3304.8730,90,1,92,0.09375,100
3304.8735,90,1,95,0.09375,100
3304.8743,90,0,92,0.09375,100
3304.8748,90,0,89,0.09375,100
3304.8752,90,2,86,0.09375,100
3304.8757,90,2,83,0.09375,100
3304.8762,90,0,83,0.09375,100
3304.8767,90,0,83,0.09375,100
3304.8772,90,1,80,0.09375,100
3304.8777,90,1,80,0.09375,100
3304.8782,90,0,80,0.09375,100
3304.8787,90,0,80,0.09375,100
3304.8916,90,-1,89,0.09375,100
3304.8921,90,-1,86,0.09375,100
3304.8926,90,-1,83,0.09375,100
3304.8931,90,1,86,0.09375,100
3304.8936,90,1,86,0.09375,100
3304.8940,90,1,86,0.09375,100
3304.8948,90,1,86,0.09375,100
3304.8953,90,0,83,0.09375,100
3304.8958,90,0,83,0.09375,100
3304.8962,90,-1,83,0.09375,100
3304.8967,90,-1,86,0.09375,100
3304.8972,90,2,89,0.09375,100
3304.9111,90,1,71,0.09375,100
3304.9116,90,1,77,0.09375,100
3304.9121,90,3,74,0.09375,100
3304.9126,90,3,71,0.09375,100
3304.9131,90,2,68,0.09375,100
3304.9136,90,2,65,0.09375,100
3304.9141,90,1,77,0.09375,100
3304.9146,90,1,89,0.09375,100
3304.9150,90,0,95,0.09375,100
3304.9158,90,0,101,0.09375,100
3304.9163,90,3,92,0.09375,100
3304.9167,90,3,86,0.09375,100
3304.9302,90,0,104,0.09375,100
3304.9307,90,0,101,0.09375,100
3304.9312,90,1,95,0.09375,100
3304.9316,90,1,89,0.09375,100
3304.9321,90,2,83,0.09375,100
